Export Channel Data with rate of 256 samples per second.


Start Time: 00:00:00.000		End Time: 00:04:30.000

Time,EEG-Z - 1A
0.97265625000,5.351
0.97656250000,8.893
0.98046875000,6.409
0.98437500000,7.937
0.98828125000,5.720
0.99218750000,3.300
0.99609375000,6.872
1.00000000000,3.810
1.00390625000,8.386
1.00781250000,6.308
1.01171875000,9.195
1.01562500000,5.081
1.01953125000,5.178
1.02343750000,5.533
1.02734375000,4.243
1.03125000000,8.938
1.03515625000,3.996
1.03906250000,3.680
1.04296875000,7.352
1.04687500000,5.978
1.05078125000,7.190
1.05468750000,4.873
1.05859375000,6.285
1.06250000000,1.718
1.06640625000,2.482
1.07031250000,2.684
1.07421875000,5.585
1.07812500000,2.953
1.08203125000,3.890
1.08593750000,5.109
1.08984375000,7.582
1.09375000000,10.065
1.09765625000,8.503
1.10156250000,7.337
1.10546875000,6.949
1.10937500000,7.083
1.11328125000,9.727
1.11718750000,10.441
1.12109375000,5.145
1.12500000000,7.722
1.12890625000,5.219
1.13281250000,1.937
1.13671875000,7.873
1.14062500000,6.142
1.14453125000,4.302
1.14843750000,12.204
1.15234375000,19.613
1.15625000000,17.582
1.16015625000,15.282
1.16406250000,18.563
1.16796875000,11.663
1.17187500000,8.893
1.17578125000,6.728
1.17968750000,7.262
1.18359375000,3.713
1.18750000000,4.213
1.19140625000,9.418
1.19531250000,8.116
1.19921875000,8.818
1.20312500000,6.228
1.20703125000,7.271
1.21093750000,7.451
1.21484375000,14.646
1.21875000000,15.768
1.22265625000,8.939
1.22656250000,18.613
1.23046875000,14.970
1.23437500000,10.807
1.23828125000,12.934
1.24218750000,10.102
1.24609375000,10.869
1.25000000000,10.534
1.25390625000,13.305
1.25781250000,10.335
1.26171875000,7.007
1.26562500000,2.496
1.26953125000,2.007
1.27343750000,8.340
1.27734375000,1.550
1.28125000000,6.720
1.28515625000,11.033
1.28906250000,3.655
1.29296875000,8.857
1.29687500000,3.126
1.30078125000,3.087
1.30468750000,1.349
1.30859375000,3.145
1.31250000000,4.741
1.31640625000,6.382
1.32031250000,6.732
1.32421875000,16.543
1.32812500000,12.418
1.33203125000,11.147
1.33593750000,6.644
1.33984375000,8.993
1.34375000000,6.927
1.34765625000,4.271
1.35156250000,5.721
1.35546875000,5.158
1.35937500000,6.773
1.36328125000,7.405
1.36718750000,8.546
1.37109375000,9.463
1.37500000000,7.201
1.37890625000,3.167
1.38281250000,7.600
1.38671875000,3.062
1.39062500000,1.676
1.39453125000,3.259
1.39843750000,2.516
1.40234375000,2.909
1.40625000000,2.964
1.41015625000,3.815
1.41406250000,1.047
1.41796875000,3.423
1.42187500000,1.039
1.42578125000,3.601
1.42968750000,5.816
1.43359375000,4.636
1.43750000000,6.997
1.44140625000,8.254
1.44531250000,4.734
1.44921875000,4.533
1.45312500000,7.999
1.45703125000,8.407
1.46093750000,6.005
1.46484375000,5.379
1.46875000000,3.949
1.47265625000,6.672
1.47656250000,6.297
1.48046875000,11.077
1.48437500000,6.827
1.48828125000,5.204
1.49218750000,6.142
1.49609375000,7.520
1.50000000000,8.040
1.50390625000,8.938
1.50781250000,13.871
1.51171875000,15.835
1.51562500000,11.743
1.51953125000,10.939
1.52343750000,14.276
1.52734375000,15.557
1.53125000000,14.502
1.53515625000,15.543
1.53906250000,11.403
1.54296875000,10.359
1.54687500000,5.692
1.55078125000,4.381
1.55468750000,11.314
1.55859375000,11.722
1.56250000000,6.308
1.56640625000,13.721
1.57031250000,11.809
1.57421875000,8.583
1.57812500000,12.099
1.58203125000,14.900
1.58593750000,16.687
1.58984375000,8.406
1.59375000000,6.059
1.59765625000,8.171
1.60156250000,0.933
1.60546875000,8.671
1.60937500000,7.942
1.61328125000,10.079
1.61718750000,10.110
1.62109375000,9.996
1.62500000000,11.177
1.62890625000,11.005
1.63281250000,13.795
1.63671875000,13.864
1.64062500000,9.702
1.64453125000,6.327
1.64843750000,9.780
1.65234375000,14.397
1.65625000000,8.563
1.66015625000,7.123
1.66406250000,9.246
1.66796875000,6.299
1.67187500000,1.054
1.67578125000,2.612
1.67968750000,2.923
1.68359375000,5.872
1.68750000000,5.874
1.69140625000,2.640
1.69531250000,7.477
1.69921875000,2.574
1.70312500000,1.292
1.70703125000,3.151
1.71093750000,2.934
1.71484375000,2.149
1.71875000000,2.100
1.72265625000,8.614
1.72656250000,8.606
1.73046875000,8.740
1.73437500000,14.653
1.73828125000,14.239
1.74218750000,16.162
1.74609375000,18.173
1.75000000000,10.620
1.75390625000,13.773
1.75781250000,15.067
1.76171875000,17.077
1.76562500000,15.545
1.76953125000,14.769
1.77343750000,12.709
1.77734375000,16.063
1.78125000000,9.395
1.78515625000,5.256
1.78906250000,6.484
1.79296875000,6.943
1.79687500000,8.178
1.80078125000,2.886
1.80468750000,2.718
1.80859375000,2.230
1.81250000000,8.601
1.81640625000,13.796
1.82031250000,6.375
1.82421875000,9.178
1.82812500000,9.175
1.83203125000,2.063
1.83593750000,2.314
1.83984375000,1.509
1.84375000000,3.755
1.84765625000,1.746
1.85156250000,5.077
1.85546875000,3.036
1.85937500000,5.477
1.86328125000,7.416
1.86718750000,6.134
1.87109375000,10.239
1.87500000000,6.995
1.87890625000,5.005
1.88281250000,2.454
1.88671875000,3.067
1.89062500000,2.849
1.89453125000,3.262
1.89843750000,1.222
1.90234375000,2.505
1.90625000000,2.596
1.91015625000,6.446
1.91406250000,8.694
1.91796875000,6.754
1.92187500000,11.334
1.92578125000,11.377
1.92968750000,17.673
1.93359375000,16.029
1.93750000000,19.149
1.94140625000,16.297
1.94531250000,13.571
1.94921875000,11.734
1.95312500000,5.339
1.95703125000,4.348
1.96093750000,3.628
1.96484375000,11.256
1.96875000000,9.105
1.97265625000,14.688
1.97656250000,10.081
1.98046875000,13.134
1.98437500000,11.244
1.98828125000,11.583
1.99218750000,11.175
1.99609375000,14.493
2.00000000000,10.288
2.00390625000,10.093
2.00781250000,8.212
2.01171875000,14.357
2.01562500000,9.158
2.01953125000,7.763
2.02343750000,2.143
2.02734375000,3.851
2.03125000000,7.449
2.03515625000,8.681
2.03906250000,9.738
2.04296875000,15.352
2.04687500000,18.702
2.05078125000,17.128
2.05468750000,17.509
2.05859375000,16.427
2.06250000000,23.421
2.06640625000,20.845
2.07031250000,25.646
2.07421875000,21.463
2.07812500000,20.781
2.08203125000,19.356
2.08593750000,15.597
2.08984375000,16.301
2.09375000000,19.862
2.09765625000,20.655
2.10156250000,15.611
2.10546875000,11.899
2.10937500000,22.755
2.11328125000,15.299
2.11718750000,8.875
2.12109375000,9.796
2.12500000000,5.222
2.12890625000,6.170
2.13281250000,5.675
2.13671875000,4.968
2.14062500000,12.967
2.14453125000,10.361
2.14843750000,9.729
2.15234375000,9.709
2.15625000000,5.181
2.16015625000,4.974
2.16406250000,9.082
2.16796875000,14.557
2.17187500000,16.443
2.17578125000,11.461
2.17968750000,22.458
2.18359375000,19.502
2.18750000000,15.520
2.19140625000,14.814
2.19531250000,11.906
2.19921875000,13.893
2.20312500000,15.327
2.20703125000,19.245
2.21093750000,14.894
2.21484375000,11.942
2.21875000000,6.106
2.22265625000,1.854
2.22656250000,11.270
2.23046875000,6.501
2.23437500000,6.167
2.23828125000,6.283
